ZIPCODE,city,state,LATITUDE,LONGITUDE
95747,Roseville,CA,38.7688,-121.3363
95749,San Andreas,CA,38.1958,-120.6797
95758,Elk Grove,CA,38.4064,-121.4367
95759,Elk Grove,CA,38.3774,-121.4444
95762,El Dorado Hills,CA,38.6843,-121.0688
95763,Folsom,CA,38.3774,-121.4444
95765,Rocklin,CA,38.818,-121.2631
95771,Spring Garden,CA,40.037,-121.8313
95776,Woodland,CA,38.6813,-121.7419
95798,West Sacramento,CA,38.6195,-121.9615
95799,West Sacramento,CA,38.6195,-121.9615
95812,Sacramento,CA,38.3774,-121.4444
95813,Sacramento,CA,38.3774,-121.4444
95814,Sacramento,CA,38.5803,-121.4913
95815,Sacramento,CA,38.6119,-121.4455
95816,Sacramento,CA,38.5717,-121.4683
95817,Sacramento,CA,38.5511,-121.46
95818,Sacramento,CA,38.5566,-121.4929
95819,Sacramento,CA,38.5689,-121.441
95820,Sacramento,CA,38.5358,-121.4466
95821,Sacramento,CA,38.6233,-121.3818
95822,Sacramento,CA,38.5139,-121.492
95823,Sacramento,CA,38.4775,-121.4456
95824,Sacramento,CA,38.5184,-121.4438
95825,Sacramento,CA,38.5942,-121.4073
95826,Sacramento,CA,38.5501,-121.3749
95827,Sacramento,CA,38.5665,-121.3252
95828,Sacramento,CA,38.4847,-121.4024
95829,Sacramento,CA,38.4762,-121.3472
95830,Sacramento,CA,38.4982,-121.2651
95831,Sacramento,CA,38.495,-121.5306
95832,Sacramento,CA,38.4647,-121.4964
95833,Sacramento,CA,38.6169,-121.4962
95834,Sacramento,CA,38.6428,-121.5047
95835,Sacramento,CA,38.6648,-121.5206
95836,Sacramento,CA,38.7072,-121.5498
95837,Sacramento,CA,38.7002,-121.6021
95838,Sacramento,CA,38.6412,-121.4417
95840,Sacramento,CA,38.3774,-121.4444
95841,Sacramento,CA,38.6615,-121.3436
95842,Sacramento,CA,38.6877,-121.349
95843,Antelope,CA,38.7169,-121.3698
95851,Sacramento,CA,38.3774,-121.4444
95852,Sacramento,CA,38.3774,-121.4444
95853,Sacramento,CA,38.3774,-121.4444
95857,Sacramento,CA,38.3774,-121.4444
95860,Sacramento,CA,38.3774,-121.4444
95864,Sacramento,CA,38.5878,-121.3781
95865,Sacramento,CA,38.3774,-121.4444
95866,Sacramento,CA,38.3774,-121.4444
95867,Sacramento,CA,38.3774,-121.4444
95873,Sacramento,CA,38.3774,-121.4444
95887,Sacramento,CA,38.3774,-121.4444
95894,Sacramento,CA,38.3774,-121.4444
95899,Sacramento,CA,38.3774,-121.4444
95901,Marysville,CA,39.1597,-121.5374
95903,Beale AFB,CA,39.126,-121.3664
95910,Alleghany,CA,39.4652,-120.845
95912,Arbuckle,CA,38.9716,-122.0273
95913,Artois,CA,39.6333,-122.2101
95914,Bangor,CA,39.4259,-121.3585
95915,Belden,CA,39.9122,-120.835
95916,Berry Creek,CA,39.6615,-121.3819
95917,Biggs,CA,39.4135,-121.7116
95918,Browns Valley,CA,39.2822,-121.3473
95919,Brownsville,CA,39.4535,-121.2654
95920,Butte City,CA,39.4422,-121.9522
95922,Camptonville,CA,39.4699,-121.0732
95923,Canyondam,CA,40.1876,-121.1152
95924,Cedar Ridge,CA,39.266,-120.6415
95925,Challenge,CA,39.4663,-121.2094
95926,Chico,CA,39.746,-121.8426
95927,Chico,CA,39.8053,-121.6841
95928,Chico,CA,39.721,-121.8189
95929,Chico,CA,39.7314,-121.8012
95930,Clipper Mills,CA,39.5635,-121.1319
95931,College City,CA,39.1692,-122.2902
95932,Colusa,CA,39.2549,-122.0457
95934,Crescent Mills,CA,40.074,-120.9397
95935,Dobbins,CA,39.3819,-121.2176
95936,Downieville,CA,39.567,-120.8384
95937,Dunnigan,CA,38.931,-121.9452
95938,Durham,CA,39.6243,-121.7915
95939,Elk Creek,CA,39.5354,-122.5767
95940,Feather Falls,CA,39.5856,-121.259
95941,Forbestown,CA,39.5164,-121.2685
95942,Forest Ranch,CA,40.0449,-121.5942
95943,Glenn,CA,39.6053,-122.0323
95944,Goodyears Bar,CA,39.5455,-120.8851
95945,Grass Valley,CA,39.2027,-121.0208
95946,Penn Valley,CA,39.2078,-121.2002
95947,Greenville,CA,40.1446,-120.8831
95948,Gridley,CA,39.3522,-121.7113
95949,Grass Valley,CA,39.1326,-121.0981
95950,Grimes,CA,39.0701,-121.8981
95951,Hamilton City,CA,39.7389,-122.0168
95953,Live Oak,CA,39.2521,-121.6944
95954,Magalia,CA,39.8881,-121.5905
95955,Maxwell,CA,39.2833,-122.2021
95956,Meadow Valley,CA,39.9394,-121.0605
95957,Meridian,CA,39.0703,-121.8307
95958,Nelson,CA,39.5563,-121.8038
95959,Nevada City,CA,39.2994,-120.9514
95960,North San Juan,CA,39.3962,-121.0823
95961,Olivehurst,CA,39.0899,-121.5505
95962,Oregon House,CA,39.3557,-121.2548
95963,Orland,CA,39.761,-122.218
95965,Oroville,CA,39.5586,-121.5892
95966,Oroville,CA,39.4911,-121.4947
95967,Paradise,CA,39.7239,-121.573
95968,Palermo,CA,39.4346,-121.5504
95969,Paradise,CA,39.7504,-121.6103
95970,Princeton,CA,39.415,-122.0249
95971,Quincy,CA,39.9573,-120.9837
95972,Rackerby,CA,39.4414,-121.3135
95973,Chico,CA,39.7935,-121.8795
95974,Richvale,CA,39.4965,-121.7471
95975,Rough And Ready,CA,39.2242,-121.1454
95976,Chico,CA,39.7239,-121.573
95977,Smartville,CA,39.1932,-121.2898
95978,Stirling City,CA,39.9045,-121.5281
95979,Stonyford,CA,39.3314,-122.4794
95980,Storrie,CA,39.9185,-121.3374
95981,Strawberry Valley,CA,39.5848,-121.0876
95982,Sutter,CA,39.1686,-121.7647
95983,Taylorsville,CA,40.0669,-120.7744
95984,Twain,CA,40.0178,-121.0599
95986,Washington,CA,39.3404,-120.7917
95987,Williams,CA,39.1395,-122.2056
95988,Willows,CA,39.4998,-122.2077
95991,Yuba City,CA,39.1141,-121.6196
95992,Yuba City,CA,39.0201,-121.6813
95993,Yuba City,CA,39.1093,-121.6803
96001,Redding,CA,40.5682,-122.4152
96002,Redding,CA,40.5393,-122.3328
96003,Redding,CA,40.6414,-122.3421
96006,Adin,CA,41.1907,-120.9029
96007,Anderson,CA,40.4545,-122.311
96008,Bella Vista,CA,40.7325,-122.1126
96009,Bieber,CA,41.1197,-121.1362
96010,Big Bar,CA,40.7238,-123.3402
96011,Big Bend,CA,41.0276,-121.9185
96013,Burney,CA,40.9263,-121.6845
96014,Callahan,CA,41.3221,-122.8154
96015,Canby,CA,41.4259,-120.9032
96016,Cassel,CA,40.9293,-121.5571
96017,Castella,CA,41.1095,-122.3313
96019,Shasta Lake,CA,40.6824,-122.3682
96020,Chester,CA,40.2898,-121.2326
96021,Corning,CA,39.9183,-122.2139
96022,Cottonwood,CA,40.3606,-122.3354
96023,Dorris,CA,41.9639,-121.8917
96024,Douglas City,CA,40.6067,-122.9234
96025,Dunsmuir,CA,41.2211,-122.28
96027,Etna,CA,41.4147,-122.9683
96028,Fall River Mills,CA,41.0561,-121.4902
96029,Flournoy,CA,39.8618,-122.4801
96031,Forks Of Salmon,CA,41.2284,-123.2019
96032,Fort Jones,CA,41.6155,-122.8774
96033,French Gulch,CA,40.7367,-122.6112
96034,Gazelle,CA,41.4412,-122.6469
96035,Gerber,CA,40.0393,-122.1656
96037,Greenview,CA,41.531,-122.9567
96038,Grenada,CA,41.6044,-122.5267
96039,Happy Camp,CA,41.8209,-123.4313
96040,Hat Creek,CA,40.7885,-121.4767
96041,Hayfork,CA,40.5245,-123.1831
96044,Hornbrook,CA,41.9258,-122.5225
96046,Hyampom,CA,40.6391,-123.4753
96047,Igo,CA,40.473,-122.6371
96048,Junction City,CA,40.8508,-122.9204
96049,Redding,CA,40.7098,-122.3116
96050,Klamath River,CA,41.8319,-122.9206
96051,Lakehead,CA,40.9393,-122.4225
96052,Lewiston,CA,40.7434,-122.8141
96053,Mcarthur,CA,40.4461,-120.6641
96054,Lookout,CA,41.2859,-121.1609
96055,Los Molinos,CA,40.0414,-122.0979
96056,Mcarthur,CA,41.1144,-121.332
96057,Mccloud,CA,41.2631,-122.103
96058,Macdoel,CA,41.7906,-121.9421
96059,Manton,CA,40.4374,-121.8468
96061,Mill Creek,CA,40.3103,-121.4332
96062,Millville,CA,40.5778,-122.1015
96063,Mineral,CA,40.371,-121.5825
96064,Montague,CA,41.7364,-122.4001
96065,Montgomery Creek,CA,40.8762,-121.8898
96067,Mount Shasta,CA,41.3178,-122.3121
96068,Nubieber,CA,41.1029,-121.1983
96069,Oak Run,CA,40.7055,-122.021
96070,Obrien,CA,40.7352,-122.1944
96071,Old Station,CA,40.6464,-121.4418
96073,Palo Cedro,CA,40.5626,-122.2255
96074,Paskenta,CA,39.878,-122.5797
96075,Paynes Creek,CA,40.3383,-121.8403
96076,Platina,CA,40.3663,-122.9457
96078,Proberta,CA,40.1252,-122.2041
96079,Shasta Lake,CA,40.6866,-122.3348
96080,Red Bluff,CA,40.1838,-122.2407
96084,Round Mountain,CA,40.8715,-121.9881
96085,Scott Bar,CA,41.7348,-123.0722
96086,Seiad Valley,CA,41.8624,-123.2409
96087,Shasta,CA,40.6087,-122.5143
96088,Shingletown,CA,40.5049,-121.835
96089,Shasta Lake,CA,40.6579,-122.4273
96090,Tehama,CA,40.0243,-122.1238
96091,Trinity Center,CA,41.0047,-122.7154
96092,Vina,CA,39.9416,-122.0375
96093,Weaverville,CA,40.7345,-122.9398
96094,Weed,CA,41.4604,-122.3854
96095,Whiskeytown,CA,40.6071,-122.5463
96096,Whitmore,CA,40.6345,-121.912
96097,Yreka,CA,41.7492,-122.6448
96099,Redding,CA,40.7043,-122.3878
96101,Alturas,CA,41.4394,-120.5877
96103,Blairsden-Graeagle,CA,39.7795,-120.6406
96104,Cedarville,CA,41.5272,-120.1383
96105,Chilcoot,CA,39.8628,-120.173
96106,Clio,CA,39.7438,-120.5811
96107,Coleville,CA,38.4759,-119.4901
96108,Davis Creek,CA,41.7361,-120.3778
96109,Doyle,CA,40.0301,-120.113
96110,Eagleville,CA,41.2519,-120.129
96111,Floriston,CA,39.3928,-120.0212
96112,Fort Bidwell,CA,41.9075,-120.1479
96113,Herlong,CA,40.1588,-120.186
96114,Janesville,CA,40.2957,-120.5178
96115,Lake City,CA,41.6882,-120.2392
96116,Likely,CA,41.2687,-120.4284
96117,Litchfield,CA,40.4461,-120.3578
96118,Loyalton,CA,39.6633,-120.2484
96119,Madeline,CA,41.0213,-120.5247
96120,Markleeville,CA,38.7647,-119.8524
96121,Milford,CA,40.169,-120.3782
96122,Portola,CA,39.801,-120.4836
96123,Ravendale,CA,40.8006,-120.3637
96124,Calpine,CA,39.6632,-120.4381
96125,Sierra City,CA,39.5988,-120.6343
96126,Sierraville,CA,39.5604,-120.3566
96127,Susanville,CA,40.4461,-120.6641
96128,Standish,CA,40.3486,-120.4065
96129,Beckwourth,CA,39.7721,-120.4051
96130,Susanville,CA,40.475,-120.6769
96132,Termo,CA,40.9211,-120.6227
96133,Topaz,CA,38.6511,-119.4987
96134,Tulelake,CA,41.8748,-121.4374
96135,Vinton,CA,40.0235,-120.7986
96136,Wendel,CA,40.2834,-120.1286
96137,Westwood,CA,40.29,-121.0527
96140,Carnelian Bay,CA,39.2232,-120.0863
96141,Homewood,CA,39.0933,-120.1633
96142,Tahoma,CA,39.0377,-120.1244
96143,Kings Beach,CA,39.242,-120.0281
96145,Tahoe City,CA,39.1774,-120.1461
96146,Olympic Valley,CA,39.181,-120.218
96148,Tahoe Vista,CA,39.2439,-120.0544
96150,South Lake Tahoe,CA,38.9087,-120.0099
96151,South Lake Tahoe,CA,38.9039,-119.995
96152,South Lake Tahoe,CA,38.9271,-119.999
96154,South Lake Tahoe,CA,38.8753,-120.0188
96155,South Lake Tahoe,CA,38.8449,-120.043
96156,South Lake Tahoe,CA,38.9352,-119.9676
96157,South Lake Tahoe,CA,38.9344,-119.9767
96158,South Lake Tahoe,CA,38.8981,-119.9984
96160,Truckee,CA,39.3781,-120.1864
96161,Truckee,CA,39.3396,-120.2281
96162,Truckee,CA,39.266,-120.6415
96163,Truckee,CA,39.32,-120.1603
96222,Cottonwood,CA,40.3857,-122.2797
97635,New Pine Creek,CA,41.925,-120.2899
